FileName	Array	Media	Temperature	TimePoint	TimePointByHour
test_-05-25-17_10-09-57.JPG	3	YPEG	30	4	20.5
test_-05-25-17_10-10-16.JPG	4	YPEG	30	4	20.5
test_-05-25-17_10-10-35.JPG	5	YPEG	30	4	20.5
test_-05-25-17_10-10-56.JPG	6	YPEG	30	4	20.5
test_-05-25-17_10-11-17.JPG	1	SOE	30	4	20.5
test_-05-25-17_10-11-35.JPG	2	SOE	30	4	20.5
test_-05-25-17_10-11-53.JPG	3	SOE	30	4	20.5
test_-05-25-17_10-12-15.JPG	4	SOE	30	4	20.5
test_-05-25-17_10-12-35.JPG	5	SOE	30	4	20.5
test_-05-25-17_10-12-53.JPG	6	SOE	30	4	20.5
test_-05-25-17_10-18-43.JPG	1	YPD	37	4	20.5
test_-05-25-17_10-19-01.JPG	2	YPD	37	4	20.5
test_-05-25-17_10-19-19.JPG	3	YPD	37	4	20.5
test_-05-25-17_10-19-38.JPG	4	YPD	37	4	20.5
test_-05-25-17_10-19-58.JPG	5	YPD	37	4	20.5
test_-05-25-17_10-20-18.JPG	6	YPD	37	4	20.5
test_-05-25-17_10-20-48.JPG	1	YPEG	37	4	20.5
test_-05-25-17_10-21-08.JPG	2	YPEG	37	4	20.5
test_-05-25-17_10-21-28.JPG	3	YPEG	37	4	20.5
test_-05-25-17_10-21-54.JPG	4	YPEG	37	4	20.5
test_-05-25-17_10-22-14.JPG	5	YPEG	37	4	20.5
test_-05-25-17_10-22-34.JPG	6	YPEG	37	4	20.5
test_-05-25-17_10-22-59.JPG	1	SOE	37	4	20.5
test_-05-25-17_10-23-19.JPG	2	SOE	37	4	20.5
test_-05-25-17_10-23-39.JPG	3	SOE	37	4	20.5
test_-05-25-17_10-24-00.JPG	4	SOE	37	4	20.5
test_-05-25-17_10-24-18.JPG	5	SOE	37	4	20.5
test_-05-25-17_10-24-39.JPG	6	SOE	37	4	20.5
test_-05-25-17_14-03-19.JPG	1	YPD	30	5	24.5
test_-05-25-17_14-03-35.JPG	2	YPD	30	5	24.5
test_-05-25-17_14-03-51.JPG	3	YPD	30	5	24.5
test_-05-25-17_14-04-06.JPG	4	YPD	30	5	24.5
test_-05-25-17_14-04-24.JPG	5	YPD	30	5	24.5
test_-05-25-17_14-04-40.JPG	6	YPD	30	5	24.5
test_-05-25-17_14-05-05.JPG	1	YPEG	30	5	24.5
test_-05-25-17_14-05-23.JPG	2	YPEG	30	5	24.5
test_-05-25-17_14-05-38.JPG	3	YPEG	30	5	24.5
test_-05-25-17_14-05-53.JPG	4	YPEG	30	5	24.5
test_-05-25-17_14-06-08.JPG	5	YPEG	30	5	24.5
test_-05-25-17_14-06-23.JPG	6	YPEG	30	5	24.5
test_-05-25-17_14-06-39.JPG	1	SOE	30	5	24.5
test_-05-25-17_14-06-55.JPG	2	SOE	30	5	24.5
test_-05-25-17_14-07-11.JPG	3	SOE	30	5	24.5
test_-05-25-17_14-07-25.JPG	4	SOE	30	5	24.5
test_-05-25-17_14-07-39.JPG	5	SOE	30	5	24.5
test_-05-25-17_14-07-54.JPG	6	SOE	30	5	24.5
test_-05-25-17_14-12-32.JPG	1	YPD	37	5	24.5
test_-05-25-17_14-12-50.JPG	2	YPD	37	5	24.5
test_-05-25-17_14-13-05.JPG	3	YPD	37	5	24.5
test_-05-25-17_14-13-20.JPG	4	YPD	37	5	24.5
test_-05-25-17_14-13-33.JPG	5	YPD	37	5	24.5
test_-05-25-17_14-13-48.JPG	6	YPD	37	5	24.5
test_-05-25-17_14-14-05.JPG	1	YPEG	37	5	24.5
test_-05-25-17_14-14-20.JPG	2	YPEG	37	5	24.5
test_-05-25-17_14-14-35.JPG	3	YPEG	37	5	24.5
test_-05-25-17_14-14-49.JPG	4	YPEG	37	5	24.5
test_-05-25-17_14-15-05.JPG	5	YPEG	37	5	24.5
test_-05-25-17_14-15-19.JPG	6	YPEG	37	5	24.5
test_-05-25-17_14-15-33.JPG	1	SOE	37	5	24.5
test_-05-25-17_14-15-46.JPG	2	SOE	37	5	24.5
test_-05-25-17_14-15-59.JPG	3	SOE	37	5	24.5
test_-05-25-17_14-16-14.JPG	4	SOE	37	5	24.5
test_-05-25-17_14-16-31.JPG	5	SOE	37	5	24.5
test_-05-25-17_14-16-45.JPG	6	SOE	37	5	24.5
test_-05-25-17_17-58-56.JPG	1	YPD	30	6	28.5
test_-05-25-17_17-59-19.JPG	2	YPD	30	6	28.5
test_-05-25-17_17-59-31.JPG	3	YPD	30	6	28.5
test_-05-25-17_18-01-11.JPG	4	YPD	30	6	28.5
test_-05-25-17_18-01-22.JPG	5	YPD	30	6	28.5
test_-05-25-17_18-01-37.JPG	6	YPD	30	6	28.5
test_-05-25-17_18-02-05.JPG	1	YPEG	30	6	28.5
test_-05-25-17_18-02-16.JPG	2	YPEG	30	6	28.5
test_-05-25-17_18-02-28.JPG	3	YPEG	30	6	28.5
test_-05-25-17_18-02-39.JPG	4	YPEG	30	6	28.5
test_-05-25-17_18-02-50.JPG	5	YPEG	30	6	28.5
test_-05-25-17_18-03-03.JPG	6	YPEG	30	6	28.5
test_-05-25-17_18-03-26.JPG	1	SOE	30	6	28.5
test_-05-25-17_18-03-38.JPG	2	SOE	30	6	28.5
test_-05-25-17_18-03-49.JPG	3	SOE	30	6	28.5
test_-05-25-17_18-04-00.JPG	4	SOE	30	6	28.5
test_-05-25-17_18-04-11.JPG	5	SOE	30	6	28.5
test_-05-25-17_18-04-23.JPG	6	SOE	30	6	28.5
test_-05-25-17_18-08-55.JPG	1	YPD	37	6	28.5
test_-05-25-17_18-09-09.JPG	2	YPD	37	6	28.5
test_-05-25-17_18-09-21.JPG	3	YPD	37	6	28.5
